customer_id,first_name,last_name,country,Salary,Total_Amount_Wagered,Age,Gender,Bet_Type_Preference,Total_Number_of_Bets,Number_of_Bonuses_Received,Average_Amount_of_Bonuses_Received
4675,Justin,Wood,Nigeria,88653,18821,28.0,Male,Cricket,39.0,15.0,4136
9831,Michael,Salinas,Botswana,43014,64463,33.0,Male,Basketball,97.0,18.0,567
5656,Thomas,Huerta,Armenia,86771,60342,32.0,Male,Football,57.0,19.0,4477
5243,David,Harrison,Montenegro,51005,23435,35.0,Male,Basketball,89.0,18.0,5723
2150,Monica,Simmons,Estonia,38982,68923,30.0,Male,Cricket,94.0,18.0,2052
3999,Brianna,Gilmore,Denmark,24138,9580,18.0,Male,Basketball,52.0,18.0,5089
9831,Michael,Salinas,Botswana,34749,16790,28.0,Male,Poker,75.0,19.0,8347
3323,Jenna,Smith,Swaziland,93361,17167,24.0,Male,Keno,24.0,11.0,7693
1745,Howard,Barnes,New Zealand,38220,58384,34.0,Male,Horse Racing,93.0,18.0,516
3830,Alicia,Martin,Switzerland,27561,25404,27.0,Male,Tennis,68.0,19.0,1007
2806,Michelle,Gonzales,Lao People's Democratic Republic,28579,21516,27.0,Male,Football,68.0,19.0,1966
9444,Jody,Nelson,Kuwait,22733,8452,16.0,Male,Cricket,49.0,17.0,1931
3468,Matthew,Valdez,British Indian Ocean Territory (Chagos Archipelago),28154,29660,29.0,Male,Basketball,71.0,20.0,8617
6589,Tanya,Mcmillan,Morocco,18698,8197,13.0,Male,Cricket,39.0,15.0,4244
1562,Brandy,Wagner,Korea,76115,40079,38.0,Male,Basketball,75.0,20.0,1854
7356,Suzanne,Sanchez,Nicaragua,39844,64984,32.0,Male,Basketball,95.0,18.0,1405
5372,Joseph,Owens,Antigua and Barbuda,55329,26357,37.0,Male,Cricket,90.0,18.0,6954
4295,Richard,Hernandez,Netherlands Antilles,77551,12034,28.0,Male,Cricket,59.0,19.0,9979
3323,Jenna,Smith,Swaziland,50054,18695,33.0,Female,Cricket,86.0,19.0,1724
5025,James,Mcclain,Bahrain,34918,58217,32.0,Female,Basketball,89.0,19.0,1337
9085,Cassandra,Vazquez,Poland,33919,19316,28.0,Female,Football,75.0,19.0,2619
1171,Sherry,Bean,Bulgaria,23048,9706,17.0,Female,Basketball,50.0,17.0,6294
1745,Howard,Barnes,New Zealand,69345,80167,27.0,Female,Cricket,88.0,19.0,4551
2595,Katherine,Clark,Nauru,96604,21748,25.0,Male,Basketball,17.0,8.0,7937
1578,Joel,Lozano,Pakistan,64039,43304,40.0,Male,Cricket,92.0,18.0,3600
8938,Adam,Montoya,Cameroon,24822,7990,17.0,Male,Cricket,53.0,18.0,4655
4970,Linda,Dean,Hungary,27505,49273,30.0,Female,Football,76.0,20.0,5624
8587,Kevin,Smith,Sri Lanka,69041,82202,26.0,Male,Cricket,88.0,19.0,5802
5920,Travis,Quinn,Ukraine,26847,52803,29.0,Male,Cricket,76.0,20.0,6482
7604,Sheila,Tran,Haiti,36818,61693,32.0,Male,Football,91.0,19.0,7828
6169,Douglas,Williams,Turkey,56728,61155,37.0,Male,Cricket,99.0,17.0,7721
2623,Jennifer,Arnold,Samoa,24590,8175,17.0,Male,Cricket,52.0,18.0,7568
5079,Eric,Lin,Andorra,27568,17136,24.0,Female,Poker,64.0,19.0,2464
9650,Emily,Davis,Maldives,41663,76675,27.0,Male,Cricket,95.0,18.0,1464
2177,Jonathan,Snyder,Saint Kitts and Nevis,63395,68001,35.0,Male,Cricket,95.0,18.0,4026
9581,Julie,Thompson,Monaco,93360,58109,29.0,Male,Basketball,38.0,16.0,6164
5805,John,Brock,Namibia,59211,70174,34.0,Female,Cricket,98.0,18.0,6706
2780,William,Hill,New Caledonia,18218,6419,12.0,Male,Poker,37.0,15.0,3678
8584,Stephen,Schultz,Saint Helena,24853,3685,14.0,Female,Keno,50.0,17.0,9929
2783,Jeffrey,Bass,Singapore,29678,86532,15.0,Male,Cricket,79.0,20.0,3560
6535,Angela,Lee,Burundi,75955,36454,38.0,Male,Cricket,74.0,20.0,4339
8960,Joseph,Harris,Turkmenistan,25506,93732,7.0,Male,Basketball,69.0,20.0,9178
1156,Elizabeth,Nelson,Finland,44341,54360,37.0,Female,Football,97.0,18.0,3469
2974,Amy,Peterson,Rwanda,62746,98854,12.0,Female,Blackjack,89.0,19.0,2380
9209,Aaron,Livingston,Seychelles,63019,48293,40.0,Male,Cricket,94.0,18.0,1854
4326,Nicole,Clark,Aruba,89279,38812,33.0,Male,Basketball,46.0,17.0,8784
6065,Brian,Kim,Liechtenstein,19036,7792,13.0,Male,Football,40.0,15.0,5161
8409,Melissa,Petty,Barbados,36983,41035,35.0,Male,Basketball,88.0,19.0,1861
9798,Matthew,Patel,Bulgaria,34150,24503,30.0,Male,Cricket,78.0,19.0,1268
6318,Stephanie,Parsons,Congo,29637,83931,17.0,Male,Cricket,79.0,20.0,5046
7834,Tiffany,Woods,Indonesia,33332,38825,33.0,Male,Football,83.0,19.0,5011
1177,Jennifer,Phillips,Norfolk Island,69401,36889,39.0,Male,Basketball,84.0,19.0,3630
4202,Angel,King,Timor-Leste,51873,22693,35.0,Female,Poker,89.0,18.0,3927
9650,Emily,Davis,Maldives,64867,45095,40.0,Male,Cricket,92.0,18.0,6306
5165,Christina,Simon,Guatemala,20730,9119,15.0,Male,Cricket,45.0,16.0,902
6824,Martin,Horton,French Southern Territories,40879,97736,10.0,Female,Basketball,89.0,19.0,1671
4348,Jean,Dudley,Guinea-Bissau,70525,14781,32.0,Female,Basketball,72.0,19.0,8939
2850,Tammy,Jefferson,Morocco,32466,87982,15.0,Female,Blackjack,83.0,20.0,4341
7779,Jean,Cox,Slovenia,23460,8062,16.0,Male,Cricket,50.0,17.0,2990
7117,Traci,Henson,Tunisia,47824,59627,36.0,Female,Basketball,99.0,17.0,4604
8771,Alexis,Dunlap,Burundi,18578,8621,13.0,Female,Cricket,39.0,15.0,2419
3675,Gina,Holland,Equatorial Guinea,59781,23939,36.0,Male,Cricket,87.0,19.0,1815
5153,Grace,Wagner,Serbia,24878,8683,18.0,Male,Cricket,53.0,18.0,4867
3029,Joyce,May,Falkland Islands (Malvinas),87305,16371,27.0,Male,Football,41.0,16.0,2251
9059,Charles,Huff,Northern Mariana Islands,75095,17296,32.0,Female,Keno,67.0,19.0,7690
5243,David,Harrison,Montenegro,36590,25031,32.0,Male,Keno,81.0,19.0,9576
2834,Allen,Fry,Samoa,31866,18390,27.0,Male,Keno,72.0,19.0,6205
4452,Kiara,Cantrell,New Zealand,32960,10763,23.0,Male,Basketball,68.0,19.0,7113
7737,Amber,Kelly,Antigua and Barbuda,37340,11226,26.0,Male,Poker,74.0,19.0,5747
1718,Trevor,Thompson,Holy See (Vatican City State),38206,14755,28.0,Male,Basketball,77.0,19.0,4355
7615,Melinda,Marshall,Korea,56108,31142,38.0,Female,Football,92.0,18.0,9041
2648,Kathleen,Kane,Spain,36843,21869,31.0,Male,Cricket,80.0,19.0,801
2896,Richard,Hernandez,New Zealand,28183,71632,24.0,Male,Cricket,79.0,20.0,2874
4426,Jeffrey,Tapia,Christmas Island,19950,3426,11.0,Female,Cricket,39.0,15.0,4583
8111,Misty,Gonzalez,Slovenia,45857,32578,37.0,Male,Basketball,92.0,18.0,3094
4349,Timothy,Murray,Iran,35973,42772,35.0,Male,Keno,87.0,19.0,6947
7695,James,Sullivan,South Georgia and the South Sandwich Islands,21208,6269,14.0,Female,Basketball,44.0,16.0,2688
5179,Robert,Cox,Senegal,22698,9882,17.0,Male,Poker,50.0,17.0,3214
6952,Robert,Parker,Bahrain,35806,14205,27.0,Male,Football,74.0,19.0,3833
8375,Anna,Cline,Estonia,85926,72655,27.0,Male,Horse Racing,58.0,19.0,5863
4242,James,Strong,Saudi Arabia,27828,11606,21.0,Male,Keno,61.0,19.0,486
1415,Lacey,Young,Gibraltar,89400,19412,28.0,Male,Blackjack,37.0,15.0,5652
4349,Timothy,Murray,Iran,38523,29840,34.0,Female,Basketball,86.0,19.0,9193
7675,Arthur,Rivera,Guam,32825,45310,33.0,Male,Basketball,84.0,19.0,2812
8375,Anna,Cline,Estonia,23178,5630,15.0,Female,Blackjack,48.0,17.0,3747
9024,Patricia,Dean,Cape Verde,24779,9994,18.0,Male,Cricket,54.0,18.0,2107
5193,Kathy,Sims,Montenegro,35702,62417,31.0,Male,Keno,90.0,19.0,6294
7130,Colleen,Greene,Korea,65463,12949,31.0,Male,Keno,77.0,19.0,789
8584,Stephen,Schultz,Saint Helena,25113,78412,18.0,Female,Keno,72.0,20.0,2095
4543,Anna,Miller,Somalia,22374,8717,16.0,Male,Cricket,48.0,17.0,359
3956,Connor,Grimes,British Indian Ocean Territory (Chagos Archipelago),66384,44246,40.0,Male,Basketball,90.0,19.0,2001
4970,Linda,Dean,Hungary,62295,96598,15.0,Male,Football,90.0,19.0,6875
7780,Danielle,Palmer,Norfolk Island,27989,80723,18.0,Male,Cricket,77.0,20.0,9748
7120,Amanda,Moran,Ecuador,54043,21495,35.0,Male,Football,88.0,19.0,2478
1986,John,Evans,Western Sahara,53308,18316,34.0,Male,Cricket,86.0,19.0,7533
6494,Joyce,Vazquez,Lao People's Democratic Republic,35515,71361,28.0,Male,Tennis,90.0,19.0,2512
2875,Veronica,Pratt,Niger,50546,39867,39.0,Female,Cricket,96.0,18.0,3810
5983,Linda,Cook,Gambia,44227,56325,36.0,Male,Basketball,97.0,18.0,2531
9957,Cynthia,Smith,New Caledonia,30165,21106,27.0,Female,Cricket,70.0,19.0,366
2177,Jonathan,Snyder,Saint Kitts and Nevis,72508,10497,29.0,Male,Basketball,66.0,19.0,9961
5362,Lori,Navarro,Norway,70260,12549,30.0,Male,Cricket,71.0,19.0,6911
3313,Dominique,Martin,Philippines,25697,27599,27.0,Male,Football,66.0,19.0,3223
7086,Claudia,Perez,Cuba,58619,18983,34.0,Male,Cricket,85.0,19.0,9878
9568,Todd,Holden,Dominican Republic,24958,9746,18.0,Male,Cricket,54.0,18.0,1528
9448,Janice,Roberts,Malaysia,95382,13560,21.0,Male,Basketball,16.0,8.0,8002
3029,Joyce,May,Falkland Islands (Malvinas),29991,23140,28.0,Female,Poker,71.0,19.0,5673
7695,Wendy,Stevenson,Mauritius,28441,82915,17.0,Female,Football,78.0,20.0,9148
4509,Michael,Smith,Kyrgyz Republic,37775,17872,29.0,Female,Cricket,79.0,19.0,9763
9625,Kelsey,Warner,Paraguay,24467,7834,17.0,Female,Basketball,52.0,18.0,1335
9454,Jonathan,Stein,Slovenia,30199,21667,27.0,Male,Poker,71.0,19.0,9614
3466,Paige,Gray,Austria,82231,47298,36.0,Female,Cricket,65.0,20.0,7895
1986,John,Evans,Western Sahara,24128,8741,17.0,Male,Poker,52.0,18.0,1922
4242,James,Strong,Saudi Arabia,23020,9331,17.0,Male,Cricket,50.0,17.0,9181
7788,Brooke,Foster,Namibia,53598,86350,23.0,Male,Football,97.0,18.0,1048
6334,Elizabeth,Leon,El Salvador,52859,66657,35.0,Male,Football,100.0,17.0,6460
2806,Michelle,Gonzales,Lao People's Democratic Republic,24132,9882,18.0,Male,Football,53.0,18.0,2709
9914,Jennifer,Adams,Isle of Man,68458,77692,29.0,Male,Football,89.0,19.0,5183
3956,Connor,Grimes,British Indian Ocean Territory (Chagos Archipelago),60637,16362,33.0,Male,Football,83.0,19.0,3512
9491,William,Smith,Dominican Republic,33550,24469,30.0,Male,Cricket,77.0,19.0,6591
8890,Lauren,Peterson,Mali,21832,5502,14.0,Female,Tennis,45.0,16.0,4914
2177,Jonathan,Snyder,Saint Kitts and Nevis,23346,7290,16.0,Male,Blackjack,49.0,17.0,6241
5135,Kevin,Hernandez,Portugal,22593,9447,17.0,Female,Cricket,49.0,17.0,9849
6535,Angela,Lee,Burundi,74764,42807,38.0,Male,Poker,78.0,20.0,1639
7120,Amanda,Moran,Ecuador,76742,68888,32.0,Male,Cricket,78.0,20.0,4074
3877,Cindy,Hoffman,Uzbekistan,66204,24898,37.0,Male,Football,83.0,19.0,3146
3288,Mary,Mcneil,Venezuela,34347,11609,25.0,Female,Cricket,71.0,19.0,4611
1799,Tamara,Palmer,San Marino,63293,16951,33.0,Male,Cricket,81.0,19.0,2503
3200,Bradley,Fields,French Polynesia,92887,11242,21.0,Male,Cricket,22.0,10.0,4274
4580,Mary,Jordan,Turks and Caicos Islands,44117,86532,21.0,Female,Football,95.0,18.0,2438
6579,Erica,Villanueva,South Africa,96871,18117,23.0,Male,Cricket,14.0,7.0,3130
2905,Cynthia,Johnson,Guadeloupe,18637,7846,13.0,Male,Football,39.0,15.0,3322
9547,Scott,Brewer,Swaziland,61452,46884,40.0,Male,Poker,95.0,18.0,6227
9059,Charles,Huff,Northern Mariana Islands,28224,12407,22.0,Female,Football,62.0,19.0,732
7130,Colleen,Greene,Korea,66230,10660,30.0,Male,Cricket,74.0,19.0,2545
4414,Faith,Flores,Puerto Rico,30899,21671,28.0,Female,Cricket,72.0,19.0,3857
2294,George,Smith,Japan,95173,73212,22.0,Male,Basketball,33.0,14.0,8738
7477,Kyle,Mclaughlin,Chad,33460,37514,33.0,Female,Cricket,83.0,19.0,8162
7001,Shelly,Hart,Barbados,31173,28837,30.0,Female,Basketball,76.0,19.0,1359
7225,Colin,Andersen,North Macedonia,19962,8186,14.0,Male,Cricket,42.0,16.0,6742
9374,Dave,Hurst,Maldives,70106,46719,39.0,Male,Cricket,86.0,19.0,7393
7356,Suzanne,Sanchez,Nicaragua,93027,93213,9.0,Male,Tennis,35.0,15.0,7713
6482,Donna,Johnson,Falkland Islands (Malvinas),69992,19089,34.0,Male,Cricket,75.0,19.0,2108
4349,Timothy,Murray,Iran,96976,95170,5.0,Male,Cricket,22.0,11.0,8814
2177,Jonathan,Snyder,Saint Kitts and Nevis,22762,9047,17.0,Female,Cricket,49.0,17.0,6364
1274,Daniel,Caldwell,Latvia,35746,43701,35.0,Female,Cricket,87.0,19.0,4576
4265,John,Williams,Singapore,27679,15439,23.0,Male,Cricket,63.0,19.0,6456
5853,Angela,Garcia,Thailand,66593,19952,35.0,Female,Cricket,80.0,19.0,4344
9024,Patricia,Dean,Cape Verde,22710,9162,17.0,Male,Poker,49.0,17.0,1017
4908,William,Williams,Mali,47267,96357,13.0,Male,Football,93.0,19.0,7745
7458,Michelle,Salazar,South Africa,34190,13826,26.0,Female,Cricket,72.0,19.0,7010
5976,Melissa,Mckinney,Mauritania,34918,15656,27.0,Female,Tennis,74.0,19.0,8403
9314,Lorraine,Hall,Oman,37425,18187,29.0,Male,Poker,78.0,19.0,2153
8534,Kelly,Gregory,Estonia,43974,26843,35.0,Male,Keno,88.0,19.0,6195
3066,Jeffrey,Estrada,Singapore,64053,22025,36.0,Female,Cricket,83.0,19.0,2584
2871,Katherine,Bishop,Puerto Rico,35845,17981,29.0,Female,Football,77.0,19.0,9379
4958,Lori,Jackson,Korea,36725,62277,32.0,Male,Cricket,91.0,19.0,3078
4604,Jeffrey,Johnson,Palestinian Territory,21307,8225,15.0,Female,Cricket,45.0,16.0,2356
2974,Amy,Peterson,Rwanda,24707,9144,18.0,Male,Bingo,53.0,18.0,789
2304,Paul,Oneal,Norfolk Island,56184,51538,39.0,Female,Cricket,98.0,18.0,6449
7688,David,Serrano,Gambia,21449,1477,10.0,Male,Cricket,41.0,15.0,958
1718,Trevor,Thompson,Holy See (Vatican City State),22998,8986,17.0,Male,Cricket,50.0,17.0,2386
8662,Molly,Wright,Kazakhstan,24650,8422,17.0,Female,Cricket,53.0,18.0,6532
7695,James,Sullivan,South Georgia and the South Sandwich Islands,64304,36479,39.0,Male,Cricket,90.0,19.0,9509
7563,Diane,Moss,United States of America,20829,3529,11.0,Male,Basketball,41.0,15.0,2409
4502,Sonya,Gibson,Panama,22633,9244,17.0,Female,Football,49.0,17.0,6223
2325,Amy,Allen,Holy See (Vatican City State),38958,31855,35.0,Male,Cricket,87.0,19.0,6214
6494,Joyce,Vazquez,Lao People's Democratic Republic,73207,20307,34.0,Female,Football,72.0,19.0,7517
8645,Rachel,Smith,Suriname,35186,98624,7.0,Male,Bingo,83.0,20.0,2227
6616,Evelyn,Sweeney,Tonga,24949,8431,18.0,Male,Basketball,53.0,18.0,9543
8157,Jacob,Johnson,Saint Barthelemy,28208,39895,31.0,Male,Cricket,75.0,20.0,9439
2851,Thomas,Wood,Guadeloupe,55695,25373,37.0,Male,Basketball,90.0,18.0,6240
6424,Adrian,Jackson,Eritrea,31377,12824,24.0,Male,Blackjack,67.0,19.0,8607
8988,Brenda,Bradford,Pitcairn Islands,99681,16002,20.0,Male,Poker,3.0,2.0,760
4023,Steven,Bailey,Malaysia,45996,76223,29.0,Female,Poker,98.0,18.0,2509
3902,James,Kane,Malaysia,63837,99346,12.0,Male,Basketball,88.0,19.0,1405
8918,Lisa,Powers,Martinique,95148,41748,30.0,Female,Cricket,30.0,13.0,5159
8606,Dustin,Torres,Rwanda,64662,29687,38.0,Male,Basketball,87.0,19.0,4543
9021,Brenda,Rivera,Gambia,31373,13059,24.0,Male,Keno,68.0,19.0,2971
4818,Tiffany,Brown,Montenegro,31579,55367,31.0,Male,Blackjack,84.0,19.0,2861
1211,Jennifer,Dickerson,Gibraltar,56166,25366,37.0,Male,Tennis,90.0,18.0,4262
1312,Zachary,Simpson,Japan,33514,33647,33.0,Male,Football,81.0,19.0,5375
7350,Eileen,Jacobs,Puerto Rico,64573,22537,36.0,Female,Poker,83.0,19.0,2560
1986,John,Evans,Western Sahara,71765,40311,39.0,Female,Football,82.0,19.0,3209
6318,Stephanie,Parsons,Congo,31298,50528,32.0,Female,Football,83.0,19.0,5584
5098,Amber,Johnson,Antarctica (the territory South of 60 deg S),39373,71278,29.0,Male,Basketball,94.0,18.0,9205
4569,Ashley,Rosario,Ethiopia,18583,9353,14.0,Male,Poker,40.0,15.0,1098
6556,Carla,Jimenez,Korea,23163,8565,16.0,Female,Bingo,50.0,17.0,3376
8111,Misty,Gonzalez,Slovenia,61723,33903,39.0,Female,Cricket,91.0,18.0,5169
9662,Courtney,Washington,Somalia,22071,8840,16.0,Male,Keno,48.0,17.0,1929
9219,Kimberly,Cross,Maldives,75514,26886,36.0,Male,Cricket,71.0,19.0,2702
4849,Cindy,Perez,Brazil,53979,36156,39.0,Male,Football,95.0,18.0,4752
5098,Amber,Johnson,Antarctica (the territory South of 60 deg S),19703,5639,12.0,Male,Cricket,40.0,15.0,3899
7408,Keith,Bradshaw,Lithuania,54963,36336,39.0,Male,Football,95.0,18.0,6629
3220,Brian,Salinas,Haiti,65888,45293,40.0,Female,Basketball,91.0,19.0,859
4193,Dana,Robertson,Seychelles,26017,75269,21.0,Male,Football,75.0,20.0,4062
1755,Charles,Ross,Nigeria,90911,10857,22.0,Male,Football,27.0,12.0,7724
9491,William,Smith,Dominican Republic,57502,30779,38.0,Male,Cricket,92.0,18.0,1066
1779,Mary,Martinez,Togo,27760,40846,30.0,Male,Cricket,75.0,20.0,3305
9375,Kyle,George,New Caledonia,24873,9825,18.0,Female,Basketball,54.0,18.0,7714
7901,Randall,Parrish,Guadeloupe,44431,56677,36.0,Male,Cricket,97.0,18.0,8752
6783,Brandon,Jones,Denmark,24888,6476,16.0,Male,Cricket,52.0,18.0,6543
6594,Laurie,Castaneda,Faroe Islands,79282,39660,37.0,Female,Basketball,69.0,20.0,7816
7604,Sheila,Tran,Haiti,47738,44942,39.0,Female,Football,97.0,18.0,9672
4120,Mary,Hernandez,Burundi,21973,7586,15.0,Male,Cricket,46.0,17.0,4444
9399,Lori,Stewart,Korea,51940,11760,30.0,Female,Cricket,82.0,19.0,3038
9024,Patricia,Dean,Cape Verde,53525,35068,39.0,Female,Cricket,94.0,18.0,6243
4881,Jimmy,Campbell,Mozambique,38818,49064,36.0,Male,Cricket,92.0,18.0,2924
6071,Patricia,Johnson,Spain,82250,12314,27.0,Male,Poker,50.0,17.0,4289
4808,Jerome,Chapman,United States Minor Outlying Islands,24062,5796,15.0,Male,Cricket,50.0,17.0,751
4818,Tiffany,Brown,Montenegro,23229,9408,17.0,Male,Cricket,50.0,17.0,4144
9085,Cassandra,Vazquez,Poland,40437,41217,36.0,Female,Cricket,91.0,18.0,3754
1716,Isabel,Frye,Palau,64542,23873,36.0,Male,Poker,84.0,19.0,6265
7830,David,Bowman,Ethiopia,22328,6562,15.0,Female,Keno,46.0,17.0,8522
6334,Elizabeth,Leon,El Salvador,22623,9646,17.0,Female,Cricket,49.0,17.0,3659
6241,James,White,United States Virgin Islands,55775,37036,39.0,Male,Keno,95.0,18.0,2848
6172,William,Oliver,Nicaragua,51335,24256,36.0,Male,Basketball,90.0,18.0,5239
8894,Bryan,Young,Hong Kong,32740,25892,30.0,Male,Basketball,77.0,19.0,7375
5372,Samantha,Patton,Venezuela,27371,44957,30.0,Female,Basketball,75.0,20.0,9574
9831,Michael,Salinas,Botswana,57103,33454,39.0,Female,Basketball,93.0,18.0,480
9491,William,Smith,Dominican Republic,54105,28934,38.0,Male,Cricket,92.0,18.0,5253
1482,Tara,Sloan,Nigeria,40677,20574,32.0,Female,Cricket,83.0,19.0,3991
1415,Lacey,Young,Gibraltar,26203,19587,24.0,Female,Football,63.0,19.0,7732
4426,Jeffrey,Tapia,Christmas Island,66109,45847,40.0,Female,Cricket,91.0,19.0,2872
2923,Candice,Martinez,Russian Federation,66320,12552,31.0,Female,Poker,76.0,19.0,6153
9374,Dave,Hurst,Maldives,30743,84748,17.0,Female,Football,81.0,20.0,9266
7743,Alicia,Kelley,French Guiana,23800,5401,15.0,Male,Cricket,49.0,17.0,7785
9695,Linda,Jones,United Arab Emirates,52085,17638,33.0,Female,Football,86.0,19.0,7234
1986,John,Evans,Western Sahara,21877,7569,15.0,Male,Football,46.0,17.0,7420
9375,Kyle,George,New Caledonia,79956,85563,21.0,Male,Poker,69.0,20.0,9722
7542,Kayla,Mata,Swaziland,68953,19184,34.0,Male,Cricket,77.0,19.0,1086
7449,Scott,Martinez,Dominica,30769,27984,30.0,Male,Cricket,75.0,19.0,7600
1252,Anne,Gray,Netherlands Antilles,30799,16949,26.0,Male,Football,69.0,19.0,2120
8890,Lauren,Peterson,Mali,36019,62628,31.0,Male,Cricket,91.0,19.0,4622
1188,Anthony,Turner,French Polynesia,58941,91339,19.0,Female,Basketball,94.0,18.0,1562
4148,Kendra,Oneill,Austria,56240,35428,39.0,Male,Basketball,94.0,18.0,5845
1985,Kristin,Davis,Vietnam,53226,53417,39.0,Male,Cricket,99.0,17.0,6645
7737,Amber,Kelly,Antigua and Barbuda,25283,54304,28.0,Male,Cricket,73.0,20.0,2355
7737,Amber,Kelly,Antigua and Barbuda,15138,9917,12.0,Male,Football,31.0,13.0,6309
1494,James,Smith,Norway,48089,11914,29.0,Male,Basketball,82.0,19.0,7515
1329,Emily,Perez,Guatemala,29782,13238,23.0,Male,Cricket,65.0,19.0,6540
5253,Tara,Jefferson,American Samoa,86877,82672,20.0,Male,Cricket,54.0,19.0,9041
4675,Justin,Wood,Nigeria,34452,27185,32.0,Female,Football,80.0,19.0,9296
8048,Jason,Dorsey,Bhutan,23564,4582,14.0,Female,Cricket,48.0,17.0,6900
9669,Ashley,Lucero,Botswana,84421,70577,29.0,Female,Keno,62.0,20.0,5193
9226,Deanna,Swanson,Morocco,79835,32707,36.0,Male,Football,66.0,19.0,8746
9545,Daniel,Raymond,Bermuda,54471,22236,35.0,Female,Cricket,88.0,19.0,6742
1513,Dawn,Good,Germany,32061,93249,11.0,Female,Tennis,80.0,20.0,4910
7356,Suzanne,Sanchez,Nicaragua,70770,14875,32.0,Female,Cricket,72.0,19.0,3108
2851,Thomas,Wood,Guadeloupe,34582,69580,28.0,Female,Tennis,89.0,19.0,4444
5245,Heidi,Henson,Taiwan,38184,79384,24.0,Male,Cricket,92.0,19.0,6791
2366,Elizabeth,Ochoa,South Georgia and the South Sandwich Islands,46490,17227,32.0,Female,Cricket,85.0,19.0,3118
8271,Kevin,Koch,Saint Lucia,45686,54502,37.0,Male,Football,98.0,18.0,2846
6757,Adam,Hall,Venezuela,32146,42371,33.0,Male,Cricket,82.0,19.0,8414
6065,Brian,Kim,Liechtenstein,34241,19808,29.0,Male,Blackjack,76.0,19.0,4757
8988,Brenda,Bradford,Pitcairn Islands,32855,45526,33.0,Female,Keno,84.0,19.0,2111
7604,Sheila,Tran,Haiti,24173,4878,15.0,Male,Cricket,49.0,17.0,1977
5025,James,Mcclain,Bahrain,49908,25988,36.0,Male,Football,90.0,18.0,1762
7120,Amanda,Moran,Ecuador,39678,26146,33.0,Male,Basketball,85.0,19.0,3592
7117,Traci,Henson,Tunisia,59471,10923,30.0,Female,Cricket,80.0,19.0,8810
6579,Erica,Villanueva,South Africa,20695,9525,15.0,Female,Basketball,45.0,16.0,8358
4747,Ian,Giles,Falkland Islands (Malvinas),33475,69815,27.0,Female,Basketball,87.0,19.0,3266
9444,Jody,Nelson,Kuwait,29197,39752,31.0,Male,Football,77.0,20.0,5571
1705,John,Lowery,Western Sahara,27991,47394,31.0,Male,Basketball,77.0,20.0,1046
4148,Kendra,Oneill,Austria,29384,15502,24.0,Female,Keno,66.0,19.0,432
4473,Mary,Little,Venezuela,21973,8310,16.0,Female,Basketball,47.0,17.0,3920
1985,Kristin,Davis,Vietnam,22368,7678,15.0,Female,Cricket,47.0,17.0,7623
2304,Paul,Oneal,Norfolk Island,76654,13048,29.0,Male,Football,61.0,19.0,9643
3522,Peter,Nash,Malaysia,36684,23194,31.0,Male,Cricket,80.0,19.0,9205
7695,Wendy,Stevenson,Mauritius,28839,32620,30.0,Male,Cricket,74.0,20.0,4426
7079,Steven,Jones,Bosnia and Herzegovina,22640,7543,15.0,Male,Cricket,48.0,17.0,9723
7641,Timothy,Bowers,Marshall Islands,45301,19302,32.0,Male,Basketball,85.0,19.0,6642
5644,Crystal,Smith,Chile,34895,27048,32.0,Male,Cricket,80.0,19.0,1732
3323,Jenna,Smith,Swaziland,74353,64854,34.0,Male,Keno,82.0,20.0,1100
4543,Anna,Miller,Somalia,65362,61844,37.0,Male,Football,94.0,18.0,9655
8394,Robert,Carroll,Timor-Leste,43356,33548,36.0,Male,Basketball,91.0,18.0,499
9375,Kyle,George,New Caledonia,84151,13143,27.0,Female,Cricket,46.0,17.0,5644
6259,Vicki,Nelson,Congo,30839,66655,28.0,Male,Basketball,84.0,19.0,5511
4898,Jeffrey,Davis,Guinea-Bissau,50325,36017,39.0,Female,Cricket,95.0,18.0,3660
5775,Tyler,Miller,Sao Tome and Principe,25700,92169,8.0,Male,Cricket,70.0,20.0,3275
6517,Frank,Simmons,Reunion,22556,7787,16.0,Male,Poker,48.0,17.0,3462
2428,Kyle,Johnson,Pakistan,49224,76181,29.0,Male,Poker,99.0,18.0,6103
4136,Daniel,Holloway,Antarctica (the territory South of 60 deg S),22871,8382,16.0,Female,Cricket,49.0,17.0,6561
9209,Aaron,Livingston,Seychelles,32609,19276,28.0,Female,Tennis,73.0,19.0,4331
9374,Dave,Hurst,Maldives,32394,26797,30.0,Female,Basketball,77.0,19.0,4060
2692,Brittany,Bradford,Latvia,35613,56690,33.0,Female,Football,90.0,19.0,9346
3650,Crystal,Allen,Chad,25033,38387,29.0,Male,Football,69.0,20.0,1662
